customer_id,customer_name,email,city,state,customer_segment
C000339,Grace Ibrahim,customer000339@quickmart.example,Port Harcourt,Rivers,Premium
C000340,Oluwaseun Akinyemi,customer000340@quickmart.example,Abuja,FCT,Mass Market
C000341,Michael Yusuf,customer000341@quickmart.example,Uyo,Akwa Ibom,Premium
C000342,Fatima Adebayo,customer000342@quickmart.example,Lekki,Lagos,Mass Market
C000343,Michael Mohammed,customer000343@quickmart.example,Port Harcourt,Rivers,Premium
C000344,Ngozi Okoro,customer000344@quickmart.example,Jos,Plateau,Mass Market
C000345,Zainab Ibrahim,customer000345@quickmart.example,Onitsha,Anambra,Mass Market
C000346,Samuel Bello,customer000346@quickmart.example,Benin City,Edo,Mass Market
C000347,Kelechi Adebayo,customer000347@quickmart.example,Maiduguri,Borno,Premium
C000348,Oluwaseun Balogun,customer000348@quickmart.example,Maiduguri,Borno,Mass Market
C000349,John Danladi,customer000349@quickmart.example,Abuja,FCT,Premium
C000350,John Ibrahim,customer000350@quickmart.example,Lagos,Lagos,Mass Market
C000351,Musa Okafor,customer000351@quickmart.example,Benin City,Edo,Premium
C000352,Daniel Musa,customer000352@quickmart.example,Enugu,Enugu,Mass Market
C000353,Fatima Ogunleye,customer000353@quickmart.example,Calabar,Cross River,Mass Market
C000354,Chinedu Okafor,customer000354@quickmart.example,Port Harcourt,Rivers,Mass Market
C000355,Kelechi Adeyemi,customer000355@quickmart.example,Enugu,Enugu,Mass Market
C000356,Kelechi Nwosu,customer000356@quickmart.example,Lagos,Lagos,Business
C000357,Mary Usman,customer000357@quickmart.example,Calabar,Cross River,Business
C000358,Zainab Abdullahi,customer000358@quickmart.example,Kano,Kano,Mass Market
C000359,David Mohammed,customer000359@quickmart.example,Kaduna,Kaduna,Business
C000360,Sarah Lawal,customer000360@quickmart.example,Jos,Plateau,Mass Market
C000361,Emeka Nwosu,customer000361@quickmart.example,Ikeja,Lagos,Premium
C000362,Zainab Danladi,customer000362@quickmart.example,Benin City,Edo,Premium
C000363,Grace Akinyemi,customer000363@quickmart.example,Kaduna,Kaduna,Mass Market
C000364,Zainab Ibrahim,customer000364@quickmart.example,Abeokuta,Ogun,Mass Market
C000365,David Danladi,customer000365@quickmart.example,Abeokuta,Ogun,Premium
C000366,Ngozi Adeyemi,customer000366@quickmart.example,Lagos,Lagos,Mass Market
C000367,Tunde Danladi,customer000367@quickmart.example,Akure,Ondo,Mass Market
C000368,Fatima Bello,customer000368@quickmart.example,Abuja,FCT,Premium
C000369,Amina Bello,customer000369@quickmart.example,Akure,Ondo,Mass Market
C000370,Peter Bello,customer000370@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000371,Ibrahim Bello,customer000371@quickmart.example,Benin City,Edo,Business
C000372,Hauwa Sani,customer000372@quickmart.example,Ado-Ekiti,Ekiti,Premium
C000373,Chinedu Balogun,customer000373@quickmart.example,Abeokuta,Ogun,Mass Market
C000374,Blessing Garba,customer000374@quickmart.example,Ibadan,Oyo,Mass Market
C000375,Zainab Adeyemi,customer000375@quickmart.example,Akure,Ondo,Business
C000376,David Adebayo,customer000376@quickmart.example,Onitsha,Anambra,Mass Market
C000377,Sarah Bello,customer000377@quickmart.example,Ilorin,Kwara,Mass Market
C000378,Sarah Bello,customer000378@quickmart.example,Osogbo,Osun,Mass Market
C000379,Blessing Garba,customer000379@quickmart.example,Lagos,Lagos,Premium
C000380,Samuel Balogun,customer000380@quickmart.example,Ibadan,Oyo,Mass Market
C000381,Amina Abdullahi,customer000381@quickmart.example,Maiduguri,Borno,Mass Market
C000382,Oluwaseun Ibrahim,customer000382@quickmart.example,Lekki,Lagos,Mass Market
C000383,Oluwaseun Okoro,customer000383@quickmart.example,Jos,Plateau,Mass Market
C000384,Samuel Lawal,customer000384@quickmart.example,Lagos,Lagos,Mass Market
C000385,Amina Abdullahi,customer000385@quickmart.example,Kano,Kano,Mass Market
C000386,Mary Okoro,customer000386@quickmart.example,Ibadan,Oyo,Mass Market
C000387,Daniel Musa,customer000387@quickmart.example,Abuja,FCT,Mass Market
C000388,Ada Adebayo,customer000388@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000389,Zainab Nwosu,customer000389@quickmart.example,Abuja,FCT,Business
C000390,Mary Mohammed,customer000390@quickmart.example,Ado-Ekiti,Ekiti,Premium
C000391,Sarah Okafor,customer000391@quickmart.example,Akure,Ondo,Mass Market
C000392,John Usman,customer000392@quickmart.example,Port Harcourt,Rivers,Mass Market
C000393,Blessing Abdullahi,customer000393@quickmart.example,Port Harcourt,Rivers,Mass Market
C000394,Esther Nwosu,customer000394@quickmart.example,Kano,Kano,Mass Market
C000395,Yusuf Ibrahim,customer000395@quickmart.example,Ilorin,Kwara,Premium
C000396,Emeka Yusuf,customer000396@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000397,Daniel Akinyemi,customer000397@quickmart.example,Akure,Ondo,Business
C000398,John Yusuf,customer000398@quickmart.example,Ibadan,Oyo,Mass Market
C000399,Fatima Okoro,customer000399@quickmart.example,Ilorin,Kwara,Mass Market
C000400,Fatima Mohammed,customer000400@quickmart.example,Lekki,Lagos,Mass Market
C000401,Kelechi Okafor,customer000401@quickmart.example,Benin City,Edo,Mass Market
C000402,Peter Mohammed,customer000402@quickmart.example,Ikeja,Lagos,Premium
C000403,Ibrahim Sani,customer000403@quickmart.example,Enugu,Enugu,Mass Market
C000404,Kelechi Garba,customer000404@quickmart.example,Akure,Ondo,Premium
C000405,Ngozi Abdullahi,customer000405@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000406,Ngozi Nwosu,customer000406@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000407,Chinedu Ogunleye,customer000407@quickmart.example,Enugu,Enugu,Mass Market
C000408,Mary Nwosu,customer000408@quickmart.example,Onitsha,Anambra,Mass Market
C000409,Oluwaseun Ogunleye,customer000409@quickmart.example,Ikeja,Lagos,Mass Market
C000410,Amina Eze,customer000410@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000411,John Abdullahi,customer000411@quickmart.example,Ilorin,Kwara,Business
C000412,Grace Usman,customer000412@quickmart.example,Lekki,Lagos,Mass Market
C000413,Samuel Okafor,customer000413@quickmart.example,Onitsha,Anambra,Mass Market
C000414,Mary Abdullahi,customer000414@quickmart.example,Kaduna,Kaduna,Premium
C000415,Amina Ogunleye,customer000415@quickmart.example,Port Harcourt,Rivers,Mass Market
C000416,Hauwa Musa,customer000416@quickmart.example,Ado-Ekiti,Ekiti,Premium
C000417,Kelechi Okoro,customer000417@quickmart.example,Kano,Kano,Business
C000418,Mary Ibrahim,customer000418@quickmart.example,Osogbo,Osun,Mass Market
C000419,Fatima Abdullahi,customer000419@quickmart.example,Jos,Plateau,Business
C000420,Ngozi Adebayo,customer000420@quickmart.example,Port Harcourt,Rivers,Mass Market
C000421,Oluwaseun Musa,customer000421@quickmart.example,Lagos,Lagos,Mass Market
C000422,Yusuf Nwosu,customer000422@quickmart.example,Lekki,Lagos,Mass Market
C000423,Peter Sani,customer000423@quickmart.example,Abuja,FCT,Premium
C000424,Esther Abdullahi,customer000424@quickmart.example,Maiduguri,Borno,Mass Market
C000425,Chinedu Akinyemi,customer000425@quickmart.example,Abuja,FCT,Mass Market
C000426,John Nwosu,customer000426@quickmart.example,Kaduna,Kaduna,Mass Market
C000427,Emeka Ogunleye,customer000427@quickmart.example,Akure,Ondo,Mass Market
C000428,Ada Mohammed,customer000428@quickmart.example,Kano,Kano,Mass Market
C000429,Amina Nwosu,customer000429@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000430,Yusuf Musa,customer000430@quickmart.example,Lekki,Lagos,Business
C000431,David Usman,customer000431@quickmart.example,Lekki,Lagos,Premium
C000432,Sarah Adebayo,customer000432@quickmart.example,Lagos,Lagos,Business
C000433,Ada Adeyemi,customer000433@quickmart.example,Lekki,Lagos,Mass Market
C000434,Mary Mohammed,customer000434@quickmart.example,Onitsha,Anambra,Mass Market
C000435,Chinedu Akinyemi,customer000435@quickmart.example,Ikeja,Lagos,Mass Market
C000436,Mary Garba,customer000436@quickmart.example,Onitsha,Anambra,Mass Market
C000437,Esther Ibrahim,customer000437@quickmart.example,Enugu,Enugu,Mass Market
C000438,Oluwaseun Eze,customer000438@quickmart.example,Abeokuta,Ogun,Mass Market
C000439,David Lawal,customer000439@quickmart.example,Lagos,Lagos,Premium
C000440,Blessing Abdullahi,customer000440@quickmart.example,Ibadan,Oyo,Mass Market
C000441,Kelechi Usman,customer000441@quickmart.example,Lekki,Lagos,Mass Market
C000442,Fatima Adebayo,customer000442@quickmart.example,Port Harcourt,Rivers,Mass Market
C000443,Mary Abdullahi,customer000443@quickmart.example,Osogbo,Osun,Mass Market
C000444,Ngozi Okafor,customer000444@quickmart.example,Jos,Plateau,Mass Market
C000445,Ngozi Nwosu,customer000445@quickmart.example,Onitsha,Anambra,Business
C000446,Hauwa Adeyemi,customer000446@quickmart.example,Kano,Kano,Mass Market
C000447,Fatima Usman,customer000447@quickmart.example,Ikeja,Lagos,Mass Market
C000448,Oluwaseun Danladi,customer000448@quickmart.example,Abeokuta,Ogun,Mass Market
C000449,Musa Bello,customer000449@quickmart.example,Benin City,Edo,Mass Market
C000450,Fatima Okafor,customer000450@quickmart.example,Akure,Ondo,Business
C000451,Kelechi Okoro,customer000451@quickmart.example,Abeokuta,Ogun,Premium
C000452,Oluwaseun Bello,customer000452@quickmart.example,Maiduguri,Borno,Mass Market
C000453,Ngozi Ogunleye,customer000453@quickmart.example,Onitsha,Anambra,Business
C000454,Amina Akinyemi,customer000454@quickmart.example,Kaduna,Kaduna,Mass Market
C000455,Esther Bello,customer000455@quickmart.example,Onitsha,Anambra,Premium
C000456,Musa Nwosu,customer000456@quickmart.example,Ilorin,Kwara,Mass Market
C000457,Mary Eze,customer000457@quickmart.example,Ilorin,Kwara,Premium
C000458,Michael Ogunleye,customer000458@quickmart.example,Akure,Ondo,Business
C000459,Emeka Okoro,customer000459@quickmart.example,Ilorin,Kwara,Mass Market
C000460,David Balogun,customer000460@quickmart.example,Lagos,Lagos,Mass Market
C000461,Sarah Ibrahim,customer000461@quickmart.example,Kaduna,Kaduna,Mass Market
C000462,Mary Okoro,customer000462@quickmart.example,Osogbo,Osun,Mass Market
C000463,Sarah Lawal,customer000463@quickmart.example,Abeokuta,Ogun,Mass Market
C000464,Chinedu Okafor,customer000464@quickmart.example,Benin City,Edo,Mass Market
C000465,Amina Eze,customer000465@quickmart.example,Port Harcourt,Rivers,Mass Market
C000466,Kelechi Abdullahi,customer000466@quickmart.example,Enugu,Enugu,Mass Market
C000467,John Balogun,customer000467@quickmart.example,Akure,Ondo,Business
C000468,Esther Akinyemi,customer000468@quickmart.example,Port Harcourt,Rivers,Mass Market
C000469,John Adeyemi,customer000469@quickmart.example,Lagos,Lagos,Mass Market
C000470,Oluwaseun Yusuf,customer000470@quickmart.example,Abeokuta,Ogun,Mass Market
C000471,Sarah Okoro,customer000471@quickmart.example,Onitsha,Anambra,Business
C000472,Ada Danladi,customer000472@quickmart.example,Calabar,Cross River,Mass Market
C000473,Chinedu Nwosu,customer000473@quickmart.example,Onitsha,Anambra,Mass Market
C000474,Tunde Ibrahim,customer000474@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000475,Michael Bello,customer000475@quickmart.example,Abeokuta,Ogun,Mass Market
C000476,Peter Okoro,customer000476@quickmart.example,Ikeja,Lagos,Business
C000477,Emeka Ogunleye,customer000477@quickmart.example,Osogbo,Osun,Mass Market
C000478,Amina Ibrahim,customer000478@quickmart.example,Enugu,Enugu,Mass Market
C000479,Hauwa Garba,customer000479@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000480,David Garba,customer000480@quickmart.example,Maiduguri,Borno,Mass Market
C000481,Fatima Usman,customer000481@quickmart.example,Ibadan,Oyo,Mass Market
C000482,Ada Akinyemi,customer000482@quickmart.example,Akure,Ondo,Mass Market
C000483,Samuel Akinyemi,customer000483@quickmart.example,Kaduna,Kaduna,Premium
C000484,Peter Musa,customer000484@quickmart.example,Onitsha,Anambra,Mass Market
C000485,Tunde Musa,customer000485@quickmart.example,Kaduna,Kaduna,Mass Market
C000486,Grace Abdullahi,customer000486@quickmart.example,Ibadan,Oyo,Mass Market
C000487,Ibrahim Balogun,customer000487@quickmart.example,Akure,Ondo,Premium
C000488,Musa Lawal,customer000488@quickmart.example,Kano,Kano,Mass Market
C000489,Peter Akinyemi,customer000489@quickmart.example,Lagos,Lagos,Premium
C000490,Michael Usman,customer000490@quickmart.example,Ibadan,Oyo,Premium
C000491,Oluwaseun Usman,customer000491@quickmart.example,Maiduguri,Borno,Business
C000492,Emeka Okafor,customer000492@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C000493,Sarah Nwosu,customer000493@quickmart.example,Ilorin,Kwara,Business
C000494,Michael Akinyemi,customer000494@quickmart.example,Calabar,Cross River,Premium
C000495,Fatima Danladi,customer000495@quickmart.example,Onitsha,Anambra,Mass Market
C000496,Chinedu Ibrahim,customer000496@quickmart.example,Osogbo,Osun,Mass Market
C000497,David Yusuf,customer000497@quickmart.example,Ikeja,Lagos,Mass Market
C000498,Blessing Ogunleye,customer000498@quickmart.example,Ikeja,Lagos,Mass Market
C000499,Oluwaseun Musa,customer000499@quickmart.example,Ilorin,Kwara,Premium
C000500,Chinedu Ibrahim,customer000500@quickmart.example,Maiduguri,Borno,Business
C000501,David Adebayo,customer000501@quickmart.example,Enugu,Enugu,Mass Market
C000502,Hauwa Okoro,customer000502@quickmart.example,Maiduguri,Borno,Business
C000503,Kelechi Musa,customer000503@quickmart.example,Jos,Plateau,Mass Market
C000504,Emeka Bello,customer000504@quickmart.example,Ilorin,Kwara,Business
C000505,Samuel Lawal,customer000505@quickmart.example,Port Harcourt,Rivers,Mass Market
C000506,Tunde Lawal,customer000506@quickmart.example,Akure,Ondo,Mass Market
C000507,Musa Lawal,customer000507@quickmart.example,Onitsha,Anambra,Mass Market
C000508,Samuel Bello,customer000508@quickmart.example,Jos,Plateau,Business
C000509,Samuel Sani,customer000509@quickmart.example,Abeokuta,Ogun,Mass Market
C000510,Grace Okoro,customer000510@quickmart.example,Kano,Kano,Mass Market
C000511,Kelechi Okafor,customer000511@quickmart.example,Ikeja,Lagos,Premium
C000512,Sarah Yusuf,customer000512@quickmart.example,Ibadan,Oyo,Mass Market
C000513,Emeka Bello,customer000513@quickmart.example,Port Harcourt,Rivers,Mass Market
C000514,Ada Abdullahi,customer000514@quickmart.example,Lagos,Lagos,Mass Market
C000515,Oluwaseun Akinyemi,customer000515@quickmart.example,Benin City,Edo,Premium
C000516,David Adebayo,customer000516@quickmart.example,Lagos,Lagos,Business
C000517,Zainab Mohammed,customer000517@quickmart.example,Ibadan,Oyo,Mass Market
C000518,Daniel Eze,customer000518@quickmart.example,Ilorin,Kwara,Premium
C000519,Tunde Balogun,customer000519@quickmart.example,Lagos,Lagos,Mass Market
C000520,Esther Ogunleye,customer000520@quickmart.example,Kano,Kano,Mass Market
C000521,Ibrahim Ogunleye,customer000521@quickmart.example,Ibadan,Oyo,Mass Market
C000522,Mary Usman,customer000522@quickmart.example,Ikeja,Lagos,Mass Market
C000523,John Lawal,customer000523@quickmart.example,Abeokuta,Ogun,Mass Market
C000524,Ada Lawal,customer000524@quickmart.example,Lekki,Lagos,Mass Market
C000525,Fatima Usman,customer000525@quickmart.example,Ikeja,Lagos,Premium
C000526,Fatima Ogunleye,customer000526@quickmart.example,Ilorin,Kwara,Mass Market
C000527,Oluwaseun Usman,customer000527@quickmart.example,Lekki,Lagos,Business
C000528,Mary Garba,customer000528@quickmart.example,Osogbo,Osun,Premium
C000529,Zainab Akinyemi,customer000529@quickmart.example,Benin City,Edo,Mass Market
C000530,Oluwaseun Sani,customer000530@quickmart.example,Jos,Plateau,Premium
C000531,Esther Lawal,customer000531@quickmart.example,Akure,Ondo,Business
C000532,John Bello,customer000532@quickmart.example,Calabar,Cross River,Premium
C000533,Mary Bello,customer000533@quickmart.example,Jos,Plateau,Mass Market
C000534,Fatima Bello,customer000534@quickmart.example,Maiduguri,Borno,Mass Market
C000535,Esther Balogun,customer000535@quickmart.example,Port Harcourt,Rivers,Premium
C000536,Mary Ibrahim,customer000536@quickmart.example,Uyo,Akwa Ibom,Premium
C000537,Tunde Adebayo,customer000537@quickmart.example,Maiduguri,Borno,Mass Market
C000538,David Balogun,customer000538@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000539,Musa Eze,customer000539@quickmart.example,Enugu,Enugu,Mass Market
C000540,Amina Bello,customer000540@quickmart.example,Onitsha,Anambra,Premium
C000541,Yusuf Lawal,customer000541@quickmart.example,Ilorin,Kwara,Premium
C000542,Daniel Lawal,customer000542@quickmart.example,Maiduguri,Borno,Mass Market
C000543,John Bello,customer000543@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000544,John Adebayo,customer000544@quickmart.example,Abuja,FCT,Business
C000545,Ada Abdullahi,customer000545@quickmart.example,Lagos,Lagos,Mass Market
C000546,Daniel Nwosu,customer000546@quickmart.example,Calabar,Cross River,Premium
C000547,Chinedu Abdullahi,customer000547@quickmart.example,Benin City,Edo,Mass Market
C000548,Esther Adeyemi,customer000548@quickmart.example,Jos,Plateau,Mass Market
C000549,Ngozi Adebayo,customer000549@quickmart.example,Osogbo,Osun,Mass Market
C000550,Yusuf Sani,customer000550@quickmart.example,Ibadan,Oyo,Mass Market
C000551,Ada Yusuf,customer000551@quickmart.example,Lagos,Lagos,Mass Market
C000552,Blessing Okafor,customer000552@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000553,Ada Akinyemi,customer000553@quickmart.example,Osogbo,Osun,Premium
C000554,Fatima Ibrahim,customer000554@quickmart.example,Ado-Ekiti,Ekiti,Business
C000555,Kelechi Ibrahim,customer000555@quickmart.example,Akure,Ondo,Premium
C000556,Ngozi Adeyemi,customer000556@quickmart.example,Akure,Ondo,Mass Market
C000557,Sarah Adebayo,customer000557@quickmart.example,Ilorin,Kwara,Mass Market
C000558,Emeka Sani,customer000558@quickmart.example,Osogbo,Osun,Mass Market
C000559,Peter Balogun,customer000559@quickmart.example,Kano,Kano,Premium
C000560,Emeka Yusuf,customer000560@quickmart.example,Uyo,Akwa Ibom,Mass Market
C000561,Musa Mohammed,customer000561@quickmart.example,Ikeja,Lagos,Premium
C000562,Daniel Bello,customer000562@quickmart.example,Port Harcourt,Rivers,Mass Market
C000563,Ngozi Eze,customer000563@quickmart.example,Abuja,FCT,Mass Market
C000564,John Garba,customer000564@quickmart.example,Osogbo,Osun,Mass Market
C000565,Zainab Balogun,customer000565@quickmart.example,Jos,Plateau,Mass Market
C000566,Grace Lawal,customer000566@quickmart.example,Abeokuta,Ogun,Premium
C000567,Grace Mohammed,customer000567@quickmart.example,Enugu,Enugu,Mass Market
C000568,Samuel Mohammed,customer000568@quickmart.example,Ikeja,Lagos,Mass Market
C000569,Hauwa Danladi,customer000569@quickmart.example,Lekki,Lagos,Mass Market
